 ,Armii Krajowej,Bora-Komorowskiego,Bulwary,Dworzec,Grzegórzecka,Kamieńskiego,Klimeckiego,Kopernika,Kotlarska,Mogilska,Monte Cassino,Niepołomska,Nowohucka,Smoleńsk,Tyniecka,Wadowicka,Wielicka,Średnia temp.,Min. temp.,Maks. temp.,Odczuwalna temp.,Opady (mm),Wiatr
2022/04/12,801,852,1789,1608,1598,903,1261,2283,2201,2761,1731,832,668,1005,1469,1292,1307,6,0,12,5,0,7
2022/04/13,979,973,2342,1779,1850,1039,1514,2686,2705,3138,2095,1100,728,1161,1942,1406,1559,9,2,16,6,0,9
2022/04/14,1098,1166,3043,1748,1853,1244,1730,2877,2783,3273,2333,1664,882,1157,2846,1416,1771,11.5,5,18,11,0,5
2022/04/15,218,265,424,576,726,253,381,748,767,840,492,154,196,485,242,397,497,10,8,12,8,2.3,10
2022/04/16,102,134,304,254,379,107,142,380,311,392,314,179,123,246,301,164,225,5,2,8,1,1.5,20
2022/04/17,203,172,574,251,302,199,222,501,376,480,458,350,141,191,753,177,244,4.5,0,9,1,0,12
2022/04/18,282,268,947,416,503,287,367,668,603,755,552,541,205,351,1000,281,424,3.5,0,7,0,1.3,14
2022/04/19,447,576,1113,1120,1244,633,840,1632,1614,1865,1140,493,479,731,820,910,935,3.5,2,5,1,1.5,7
2022/04/20,526,605,968,1253,1342,606,903,1820,1745,2050,1172,336,453,840,651,1010,992,6,1,11,5,1.4,7
2022/04/21,635,693,1125,1378,1447,718,969,1928,1877,2204,1393,411,478,842,826,1055,1034,9,2,16,8,0,4
2022/04/22,576,588,989,1299,1436,642,821,1898,1742,2161,1342,383,413,821,779,997,1022,10,6,14,8,0.2,8
2022/04/23,827,801,2712,1038,1233,884,1080,1765,1520,1990,1747,1495,613,650,2543,800,978,6,5,7,5,1,9
2022/04/24,381,330,790,607,875,356,493,1004,900,1048,870,615,296,403,939,459,490,10.5,4,17,9,0.4,9
2022/04/25,496,548,829,1121,1242,510,720,1596,1394,1890,1021,308,398,784,532,858,901,7,5,9,5,0.4,14
2022/04/26,676,746,1177,1431,1429,717,1017,1957,1857,2343,1410,486,501,943,1000,1063,1122,8.5,5,12,6,0,9
2022/04/27,855,996,1535,1690,1693,927,1267,2413,2211,2886,1617,743,693,1040,1145,1262,1265,9,5,13,8,0.1,8
2022/04/28,1085,1196,2315,1997,1893,1135,1545,2933,2707,3562,2176,1238,833,1150,1928,1471,1577,9.5,5,14,7,0.1,10
2022/04/29,1011,1060,2079,1710,1792,1085,1444,2636,2461,3120,1909,964,759,1105,1734,1335,1507,10.5,6,15,10,0.2,5
2022/04/30,939,960,2932,1074,1259,944,1176,1743,1667,2063,1955,1781,784,684,3356,819,1074,10.5,6,15,9,0,8
2022/05/01,1329,1101,4212,1126,1316,1123,1591,2135,2045,2377,2397,2426,762,706,5240,768,1332,11.5,6,17,10,0.1,9
2022/05/02,1193,1134,3195,1347,1505,1253,1647,2148,2210,2687,2179,1835,961,849,3754,1108,1557,13,8,18,13,0.8,6
2022/05/03,1351,1317,4493,1286,1566,1317,1725,2451,2178,2661,2516,2924,1052,808,4999,1029,1521,14.5,11,18,14,0.7,5
2022/05/04,1184,1500,2494,2171,2052,1387,1797,3129,3073,3828,2393,1207,1085,1189,2219,1617,1936,13,9,17,12,0.2,12
2022/05/05,1033,1328,2205,2077,2034,1239,1654,3049,2789,3566,2194,1097,907,1175,1889,1420,1748,13.5,9,18,11,2,10
2022/05/06,673,894,1443,1515,1583,804,1097,2049,1900,2407,1524,605,569,1040,1063,1063,1174,14.5,10,19,14,0.5,8
2022/05/07,1063,1017,2592,1225,1467,1030,1315,1921,1790,2266,1927,1687,822,799,2861,935,1133,12,10,14,12,3.1,5
2022/05/08,1831,1590,5419,1520,1895,1626,2331,3043,2830,3252,3127,3529,1257,1047,6532,1213,1726,14.5,10,19,14,0.2,7
2022/05/09,1312,1896,2786,2710,2324,1628,2120,3765,3565,4524,2773,1553,1291,1344,2527,1877,2221,11.5,6,17,11,0,13
2022/05/10,1840,2250,3573,3096,2685,1926,2553,4387,4206,5320,3390,1998,1563,1563,3274,2236,2570,12,5,19,11,0,9
2022/05/11,1811,2210,3770,3077,2668,1976,2699,4454,4309,5387,3463,1870,1567,1561,3142,2259,2607,16.5,9,24,17,0,12
2022/05/12,1581,1887,3113,2854,2497,1722,2489,4208,3958,4949,3050,1456,1285,1504,2455,2006,2290,19,12,26,18,0.8,17
2022/05/13,1255,1646,2483,2405,2314,1449,1957,3563,3289,4198,2550,1194,1097,1292,1925,1641,1883,17,11,23,16,0.2,12
2022/05/14,1225,1353,3330,1397,1795,1328,1657,2371,2295,2782,2446,2084,1019,845,3770,1185,1517,14.5,9,20,14,0,14
2022/05/15,1517,1488,4635,1476,1818,1429,2067,2916,2603,3071,3036,3108,1092,962,5839,1216,1583,14.5,9,20,14,0,8
2022/05/16,1780,2151,3412,2982,2613,1890,2603,4163,3908,4998,3283,1874,1547,1458,3058,2067,2405,14.5,8,21,15,0,4
2022/05/17,1384,1777,2477,2861,2409,1573,2086,3922,3605,4626,2698,1067,1255,1316,1954,1836,2200,9,6,12,10,8.7,9
2022/05/18,1751,2169,3452,3066,2932,1951,2644,4288,4339,5237,3317,1794,1617,1505,3106,2229,2506,11.5,6,17,10,0,9
2022/05/19,1826,2225,3867,3104,2848,2084,2768,4552,4289,5436,3537,1976,1578,1584,3416,2264,2672,14,5,23,14,0,6
2022/05/20,1564,1994,3200,2616,2523,1763,2388,3856,3746,4613,3051,1663,1342,1405,2766,1986,2227,17,9,25,16,0.1,12
2022/05/21,884,944,2339,1146,1403,956,1137,1750,1666,2069,1710,1072,669,800,2089,869,1023,15.5,12,19,16,1.6,23
2022/05/22,938,998,2513,1136,1434,896,1163,1907,1644,2209,1899,1517,626,767,2985,877,1150,12,8,16,12,0.5,18
2022/05/23,1507,1960,2852,2805,2676,1749,2268,3870,3629,4616,2906,1523,1370,1346,2503,2056,2225,12.5,7,18,12,0,9
2022/05/24,1171,1536,1984,2534,2249,1275,1809,3403,3112,4107,2281,954,1052,1177,1464,1767,1886,11.5,7,16,12,0.8,5
2022/05/25,587,870,1064,1648,1581,701,1038,2033,2003,2581,1348,335,614,821,685,1127,1148,16,10,22,15,0,9
2022/05/26,1472,1923,2961,2851,2689,1639,2173,3794,3672,4708,3008,1332,1309,1412,2395,1925,2240,15,9,21,15,0,14
2022/05/27,698,964,1177,1650,1571,802,1139,2189,1997,2546,1480,360,554,936,874,1155,1244,15,8,22,13,1.3,19
2022/05/28,661,730,1681,1099,1394,770,987,1475,1479,1815,1473,844,573,683,1608,814,779,11,7,15,8,0.1,21
2022/05/29,1291,1107,3698,1286,1651,1305,1718,2328,2087,2527,2335,2593,862,956,4595,989,1416,11,5,17,11,0.1,8
2022/05/30,1197,1399,2233,2381,2291,1357,1796,2999,3058,3811,2312,1071,988,1225,1871,1611,1705,12,6,18,12,0.1,10
2022/05/31,1754,2085,3399,3156,2889,1965,2634,4276,4289,4429,3346,1802,1544,1554,3095,2182,2521,14,7,21,14,0,6
2022/06/01,1562,1794,3083,2825,2627,1640,2395,3895,3887,4824,3140,1571,1364,1424,2516,2009,2232,16,11,21,15,0.4,13
2022/06/02,1322,1408,2740,2453,2361,1369,1762,3357,3151,3933,2681,1315,1038,1292,2319,1711,1734,14.5,9,20,14,1.6,10
2022/06/03,1743,2013,4078,2725,2789,1941,2597,3951,4084,4817,3484,2133,1484,1498,3541,2053,2424,16,9,23,16,0,10
2022/06/04,379,396,1352,766,1028,481,626,1122,977,1145,1268,346,309,537,668,604,610,15.5,12,19,16,0.4,10
2022/06/05,2001,1669,6088,1755,2127,1845,2764,3379,3258,3708,3949,3731,1316,1225,7419,1467,2107,16.5,11,22,16,0,8
2022/06/06,1680,2148,3326,3062,2807,1911,2639,4121,4143,5170,3148,1625,1559,1516,2662,2238,2428,16.5,9,24,17,0,7
2022/06/07,1432,1793,2747,2954,2493,1575,2194,3892,3795,4819,2838,1207,1299,1474,2144,1948,2243,19.5,14,25,19,2.6,8
2022/06/08,971,1228,1865,2046,1864,1048,1519,2651,2638,3289,1947,791,853,1034,1297,1409,1473,15.5,14,17,16,5.4,6
2022/06/09,797,963,1453,1876,1662,888,1230,2295,2280,2858,1650,546,658,923,979,1245,1330,16.5,14,19,16,2.1,4
2022/06/10,1009,1235,2014,2066,2007,1137,1459,2664,2645,3309,1975,874,870,1048,1467,1425,1438,16.5,14,19,16,1.1,12
2022/06/11,1508,1466,4324,1820,2012,1630,2107,2520,2754,3191,3081,2456,1262,1055,4539,1390,1703,17,13,21,17,0.4,8
2022/06/12,1782,1813,5507,1737,2126,1622,2920,2930,3142,3528,3710,3532,1447,1158,6647,1507,1986,17.5,11,24,18,0,4
2022/06/13,918,1266,1653,2086,1922,1095,1522,2696,2633,3238,1755,618,770,1025,1034,1404,1539,17,10,24,17,4.2,11
2022/06/14,1515,1787,2888,2931,2662,1749,2246,3955,3845,4869,2970,1208,1299,1344,2244,2179,2219,13.5,8,19,13,0,13
2022/06/15,1585,1900,3344,2928,2840,1894,2471,3860,3936,4848,3181,1499,1377,1557,2714,2205,2331,15.5,8,23,16,0,5
2022/06/16,1190,1098,3771,1103,1394,1150,1719,1875,2072,2145,2448,2311,871,740,4325,988,1251,18,10,26,18,0.1,6
2022/06/17,975,1043,2552,1491,1786,1109,1372,2128,2203,2710,2000,1121,815,924,2138,1294,1318,16,12,20,14,0.8,16
2022/06/18,1298,1312,4036,1452,1768,1432,2022,2030,2477,2625,2642,2067,1105,891,4212,1191,1453,17.5,10,25,18,0,11
2022/06/19,1187,1121,3862,1357,1588,930,2401,2043,2448,2468,2534,2318,1009,808,4218,1067,1433,25,16,34,25,0,10
2022/06/20,1055,1368,1888,2201,2218,1294,1802,3012,2959,3517,2097,732,956,1196,1505,1598,1681,18.5,13,24,19,1.3,12
2022/06/21,1321,1672,2574,2775,2548,1484,2128,3669,3574,4488,2759,950,1155,1398,1782,1981,2004,15.5,11,20,15,1.1,20
2022/06/22,1833,2230,3932,3153,2998,2048,2776,4291,4439,5227,3531,1815,1645,1491,3273,2391,2549,16,9,23,16,0,11
2022/06/23,1683,2162,3797,3255,3043,1966,2879,4293,4606,5217,3715,1678,1648,1584,3095,2275,2500,17,11,23,18,0,7
2022/06/24,1547,1857,3483,2591,2691,1674,2555,3611,3949,4408,3264,1611,1308,1371,2790,2030,2261,19,12,26,20,0,14
2022/06/25,1244,1357,3545,1565,1872,1346,2196,2252,2507,2758,2760,1680,1118,1008,3399,1190,1546,21,12,30,21,0,14
2022/06/26,1367,1359,4219,1604,1824,1276,2418,2340,2641,2729,2822,2248,1136,897,4273,1271,1556,21.5,13,30,22,0,16
2022/06/27,1683,1996,3452,2933,2867,1772,2871,3984,4185,4663,3229,1472,1443,1385,2600,2188,2385,24,15,33,23,0,10
2022/06/28,1494,1882,2981,2847,2657,1606,2281,3683,3835,4543,2905,1350,1383,1319,2228,2178,2252,22,16,28,23,0.1,10
2022/06/29,1452,1963,3087,2957,2776,1757,2595,3820,4203,4702,2987,1347,1448,1367,2350,2170,2345,24.5,16,33,25,0.2,9
2022/06/30,1445,1750,3298,2889,2723,1674,2695,3712,4136,4492,3064,1364,1369,1386,2287,2090,2234,28,19,37,27,0,6
2022/07/01,1190,1499,2584,2404,2344,1325,2206,3075,3414,3689,2523,1063,1069,1265,1952,1753,1863,28.5,18,39,28,0,8
2022/07/02,832,905,2466,1162,1578,937,1237,1649,1794,1967,1846,1146,699,733,2167,1073,1013,18.5,16,21,18,0.1,13
2022/07/03,1674,1434,5103,1475,1824,1490,2909,2523,2852,2851,3273,3077,1092,990,6180,2017,1759,20.5,14,27,21,0,7
2022/07/04,1634,2031,3479,2868,2734,1779,2818,3842,4110,4650,3148,1671,1484,1403,2805,2212,2329,24.5,15,34,24,0,5
2022/07/05,437,528,990,1209,1211,572,820,1390,1437,1746,1067,390,399,634,581,883,807,18.5,15,22,18,5,8
2022/07/06,1116,1368,2530,2222,2294,1152,1766,2888,3141,3684,2239,1064,932,1102,1573,1735,1731,19.5,14,25,19,1.2,10
2022/07/07,1315,1722,3047,2599,2676,1662,2232,3481,3778,4333,2921,1408,1252,1286,2414,1985,2243,17,11,23,16,0,9
2022/07/08,658,797,1132,1536,1475,712,1009,1872,1821,2373,1345,400,533,801,777,1104,1146,14,12,16,13,0.4,17
2022/07/09,1070,1031,2880,1303,1609,1208,1671,1945,1904,2241,1989,1547,859,848,3079,1252,1174,16.5,12,21,15,0.4,13
2022/07/10,965,969,2682,1155,1440,724,1428,1768,1754,1978,1820,1270,612,698,2554,973,1070,13.5,11,16,12,3.3,18
2022/07/11,700,889,1258,1726,1561,780,1121,1986,2011,2507,1500,388,575,925,747,1145,1119,12.5,9,16,12,1.7,19
2022/07/12,957,1134,1871,2251,1926,1080,1561,2565,2656,3382,1856,680,846,992,1192,1488,1550,15,9,21,15,0.2,17
2022/07/13,1600,1908,3728,2911,2788,1890,2777,4023,4280,5016,3202,1818,1455,1345,3120,2182,2356,20,13,27,20,0,18
2022/07/14,1255,1434,2676,2468,2464,1395,1998,3191,3368,3992,2471,969,1145,1125,1904,1759,1929,21,16,26,22,0.4,12
2022/07/15,1352,1703,3088,2362,2420,1590,2141,3271,3424,3957,2763,1307,1196,1250,2623,1907,2006,18.5,14,23,18,1.7,14
2022/07/16,877,977,2653,1308,1574,1061,1454,1838,1809,2232,2013,1439,782,728,3104,1348,1127,16.5,11,22,16,0,13
2022/07/17,1437,1225,4501,1422,1873,1439,1944,2339,2432,2806,2737,2386,922,922,5310,1242,1514,15,9,21,15,0,12
2022/07/18,1604,1931,3365,2811,2625,1766,2513,3449,3786,4555,2981,1531,1415,1317,2916,2109,2297,17.5,12,23,17,0,9
2022/07/19,1741,1949,3822,3152,2764,1848,2874,3942,4269,4878,3297,1656,1518,1352,3176,2214,2397,23,14,32,23,0,10
2022/07/20,1564,1857,3672,2935,2799,1854,3038,3676,4314,4611,3232,1676,1574,1326,2815,2345,2341,25,17,33,24,0,9
2022/07/21,1527,1873,3493,2985,2698,1777,2805,3580,4154,4453,3048,1565,1427,1296,2617,1983,2271,25,16,34,25,0,11
2022/07/22,1306,1607,2963,2498,2434,1411,2312,3060,3348,3833,2678,1288,1142,1262,2290,1998,1986,24,18,30,24,0,8
2022/07/23,651,727,1895,1021,1337,707,1315,1384,1696,1709,1540,907,651,581,1883,1190,920,26,18,34,24,0.6,5
2022/07/24,1550,1299,4568,1587,1878,1144,2292,2282,2507,2747,2887,2716,955,867,5310,1509,1658,21.5,14,29,21,0.9,11
2022/07/25,1576,1897,3462,2828,2694,1721,2646,3482,3842,4520,3118,1594,1440,1301,2869,2048,2269,21.5,12,31,22,0,5
2022/07/26,857,1071,1546,1968,1822,967,1349,2267,2431,2954,1750,433,715,913,966,1330,1361,19.5,17,22,20,1.3,12
2022/07/27,1631,1824,3536,2902,2654,1811,2584,3624,3957,4645,3040,1757,1401,1319,3110,2146,2315,20,14,26,21,0.1,7
2022/07/28,1610,1829,3719,2780,2826,1813,2683,3710,4098,4597,3120,1797,1412,1388,3224,2043,2412,20,14,26,21,0.2,5
2022/07/29,1109,1298,2348,2183,2061,1221,1812,2698,2833,3411,2091,1072,903,1057,1898,1559,1741,19.5,14,25,20,0.3,11
2022/07/30,413,518,1141,819,1041,464,644,977,971,1149,846,594,418,412,947,682,617,19.5,15,24,18,1.9,9
2022/07/31,137,128,264,390,519,78,212,414,404,460,335,74,93,275,151,220,179,14.5,13,16,13,2.8,25
2022/08/01,1406,1760,3014,2584,2492,1724,2295,3388,3584,4355,2797,1656,1294,1238,2769,2055,2234,18,11,25,17,0,11
2022/08/02,1433,1642,3236,2520,2476,1560,2233,3172,3496,3961,2696,1553,1296,1212,2629,1910,2076,21,15,27,21,0.3,6
2022/08/03,1786,1914,3991,2956,2819,1928,2836,3886,4305,4912,3379,1886,1613,1262,3507,2271,2569,22,14,30,22,0,3
2022/08/04,1608,1801,3826,2773,2822,1697,2734,3627,4167,4667,3209,1676,1439,1321,3014,2185,2398,23.5,15,32,23,0,10
2022/08/05,1626,1566,3405,2460,2559,1590,2704,3264,3613,4301,2912,1430,1289,1096,2717,2043,2179,25.5,16,35,25,0,5
2022/08/06,650,585,1468,966,1259,652,895,1242,1238,1563,1321,681,452,543,1260,897,786,18.5,14,23,20,0.1,12
2022/08/07,1272,1199,4286,1404,1810,1257,1888,2067,2327,2479,2586,2458,831,813,5074,1215,1511,19,13,25,18,0,13
2022/08/08,1281,1509,2704,2260,2296,1462,1954,2936,3027,3898,2506,1308,1152,1101,2221,1823,1989,16.5,11,22,16,0.2,9
2022/08/09,1596,1847,3550,2922,2787,1948,2501,3753,4024,4650,3180,1610,1464,1268,2882,2209,2424,19.5,12,27,20,0,14
2022/08/10,1641,1880,3816,2903,2883,2062,2674,3739,4123,4832,3307,1874,1458,1331,3197,2349,2518,19.5,12,27,20,0,9
2022/08/11,1070,1308,2250,2280,2285,1275,1755,2790,2963,3587,2266,870,934,971,1616,1717,1832,19,14,24,19,0,7
2022/08/12,1291,1532,3309,2362,2434,1602,2168,3021,3112,3797,2810,1580,1121,1170,2927,1952,2033,20,13,27,19,0,6
2022/08/13,306,313,709,652,908,330,477,783,708,870,742,236,250,390,542,563,476,20.5,14,27,21,0.2,9
2022/08/14,1164,914,3415,1038,1453,957,1471,1927,1833,2120,2097,1826,659,791,3992,936,1130,21,15,27,21,0,6
2022/08/15,1295,1271,4120,1325,1668,1209,2007,2069,2223,2404,2555,2416,842,852,5359,1197,1459,23.5,16,31,22,0.9,7
2022/08/16,1205,1725,2571,2325,2409,1505,1944,2841,3097,3786,2455,1025,1071,1147,1862,2203,1940,23.5,16,31,23,0,6
2022/08/17,1529,2285,3641,2844,2782,1910,2764,3581,4152,4568,3449,1616,1474,900,2956,2634,2389,25.5,19,32,25,0,5
2022/08/18,1630,2189,3515,2834,2843,1847,2779,3551,4030,4646,3145,1544,1353,1235,2746,2514,2427,26,18,34,26,0,9
2022/08/19,1189,1838,2749,2317,2551,1508,2342,2984,3331,3787,2616,1121,1094,1106,2127,2136,1852,28.5,20,37,29,0,9
2022/08/20,781,1025,2218,1144,1456,825,1285,1498,1570,1887,1597,1256,723,643,2135,1043,1000,24.5,19,30,24,1.5,8
2022/08/21,604,672,2146,810,1223,600,1045,1304,1355,1538,1299,1241,495,506,2158,752,866,17.5,16,19,17,2.9,13
2022/08/22,818,1193,1657,1715,1767,1001,1347,2073,2210,2771,1642,742,697,849,1110,1584,1311,20,16,24,19,14,13
2022/08/23,1178,1747,2866,2248,2281,1504,1964,2858,3101,3697,2486,1453,1112,1105,2193,2193,1905,18.5,16,21,18,1.4,9
2022/08/24,1027,1545,2456,2324,2266,1396,1838,2872,3262,3775,2459,903,1029,1066,1745,2210,1828,23.5,17,30,23,1.4,6
2022/08/25,1598,1820,3723,2690,2757,1839,2699,3621,4163,4754,3268,1705,1464,1232,3108,2591,2297,25.5,18,33,25,0.8,5
2022/08/26,1442,1560,3181,2473,2521,1551,2454,3319,3525,4144,2975,1472,1220,1110,2761,2277,2135,26,17,35,24,0,8
2022/08/27,995,1210,3176,1463,1649,1158,1913,1851,2202,2435,2368,1584,899,696,3734,1277,1219,24,17,31,23,0,7
2022/08/28,921,1512,2426,1100,1425,964,1163,1440,1514,1937,1779,1374,730,606,2903,984,1001,21,18,24,20,0.6,6
2022/08/29,1346,1634,2780,2440,2481,1492,2134,3198,3365,4124,2531,1341,1134,1200,2315,2162,2042,20.5,17,24,20,0.8,4
2022/08/30,1563,1945,3355,3037,2708,1814,2615,3862,3977,4819,3215,1615,1383,1392,2885,2503,2370,22.5,16,29,22,0,7
2022/08/31,1431,1796,2821,2920,2767,1795,2380,3462,3863,4586,2724,1243,1337,1269,2270,2254,2154,18,14,22,18,0,8
2022/09/01,1483,1767,3186,2805,2745,1731,2413,3689,3923,4603,2926,1317,1295,1359,2469,2409,2132,16.5,12,21,16,0,11
2022/09/02,1221,1571,2401,2551,2529,1473,2000,3105,3225,3977,2406,922,1000,1222,1880,1915,1903,15.5,9,22,14,0,13
2022/09/03,745,854,2232,1282,1588,1008,1184,1714,1615,1946,1758,1022,648,700,2612,1061,1042,15.5,10,21,14,0,18
2022/09/04,967,866,2638,1246,1429,778,1142,1798,1632,2151,1743,1485,578,767,2929,944,1019,13,11,15,12,0.4,6
2022/09/05,1405,1683,2786,2802,2548,1682,2155,3488,3537,4498,2731,1295,1187,1305,2480,2357,2065,17.5,12,23,18,0,7
2022/09/06,1441,1760,2798,2855,2821,1712,2377,3555,3746,4611,2833,1138,1219,1336,2376,2227,2134,16.5,9,24,15,0,13
2022/09/07,1458,1963,3269,2950,2848,1798,2455,3859,3920,4749,3049,1624,1385,1458,2971,2329,2246,17.5,9,26,16,0,9
2022/09/08,1157,1486,2352,2615,2541,1383,2041,3125,3311,4004,2501,1029,1016,1231,2016,1941,1872,21,14,28,21,0.5,7
2022/09/09,1260,1495,2584,2451,2385,1467,1832,2959,3128,3901,2504,1206,975,1168,2570,1976,1745,19,14,24,18,1.2,11
2022/09/10,317,289,664,618,867,413,424,716,740,841,765,209,261,435,661,522,481,14,12,16,14,3,9
2022/09/11,217,225,431,540,786,180,296,636,600,722,608,163,135,311,357,377,303,13.5,11,16,12,6.5,15
2022/09/12,1098,1527,2243,2539,2382,1408,1810,3023,3027,3997,2294,1107,1146,1219,1909,1807,1612,13.5,10,17,12,0.3,11
2022/09/13,1195,1565,2559,2752,2569,1542,1991,3369,3451,4287,2544,1088,1160,1247,2310,2084,1948,15.5,10,21,15,0,5
2022/09/14,745,1031,1365,1946,1863,1022,1368,2446,2357,3004,1626,542,696,974,953,1543,1332,17.5,15,20,17,0.8,11
2022/09/15,555,714,967,1643,1596,746,1058,1753,1910,2260,1284,248,499,799,614,1198,1066,15.5,14,17,16,3,9
2022/09/16,767,1038,1499,1874,1919,1009,1375,2340,2320,2918,1749,578,718,912,1250,1535,1454,13.5,10,17,14,0.5,11
2022/09/17,497,573,1267,935,1298,704,772,1168,1133,1448,1165,696,524,604,1463,780,724,12,8,16,10,0,11
2022/09/18,234,212,590,594,719,231,356,654,595,751,592,261,146,358,544,422,332,10,7,12,8,0.1,20
2022/09/19,539,653,914,1394,1437,666,949,1589,1635,2126,1089,257,496,734,539,1057,938,8,6,10,5,1.3,18
2022/09/20,613,733,1064,1528,1491,691,1006,1755,1832,2286,1277,339,534,796,762,1140,1037,10,7,13,8,0.2,13
2022/09/21,589,703,896,1448,1410,677,974,1762,1777,2236,1174,242,451,746,637,1137,929,8.5,6,11,6,1.5,13
2022/09/22,559,701,994,1431,1530,679,1034,1781,1708,2249,1162,414,484,783,664,1182,1009,9.5,6,13,8,2.2,8
2022/09/23,772,848,1511,1577,1685,855,1235,1962,1989,2480,1555,641,659,904,1296,1299,1238,9,5,13,8,0,7
2022/09/24,626,670,1792,918,1214,716,934,1188,1269,1529,1331,1035,437,607,2147,789,797,11.5,6,17,11,0,5
2022/09/25,330,372,1005,637,1017,403,630,912,883,1026,953,608,220,448,1198,550,599,11.5,9,14,11,0.1,6
2022/09/26,723,826,1207,1565,1558,824,1152,1911,1876,2435,1334,515,582,854,949,1200,1096,15,10,19,13,0.1,10
2022/09/27,667,874,1319,1714,1674,840,1117,2024,2044,2615,1460,460,593,965,1044,1238,1182,13,9,16,12,1.4,7
2022/09/28,825,1062,1666,1939,1890,1042,1451,2448,2445,2997,1842,684,740,1021,1448,1386,1428,11,5,17,10,0,10
2022/09/29,533,653,969,1482,1553,646,956,1709,1756,2080,1235,328,510,835,675,1082,972,10,9,11,11,0.5,3
2022/09/30,410,486,623,1132,1202,504,770,1301,1327,1656,881,148,322,625,397,831,797,10,8,11,8,3.3,8
2022/10/01,318,388,775,686,956,445,472,908,818,1021,773,373,313,485,805,659,478,12.5,8,17,12,1.3,6
2022/10/02,373,339,973,656,885,335,526,821,833,950,772,534,234,450,991,479,444,12.5,9,16,10,0.8,20
2022/10/03,430,553,679,1307,1192,456,758,1364,1367,1837,952,186,321,640,413,824,792,10,9,11,7,0.9,23
2022/10/04,788,797,1274,1777,1753,866,1133,2153,2155,2669,1477,454,554,1018,995,1306,1147,10,6,14,8,0.1,16
2022/10/05,941,1146,1809,2071,2098,1167,1484,2537,2669,3336,1875,740,747,1047,1569,1602,1457,12.5,6,19,11,0,8
2022/10/06,1129,1256,2184,2211,2210,1279,1678,2758,2802,3582,2135,974,923,1128,1794,1701,1607,14,9,19,13,0,12
2022/10/07,1057,1240,2249,2037,2209,1242,1669,2578,2781,3266,2064,1092,807,1156,2088,1555,1644,14.5,9,20,13,0,8
2022/10/08,991,982,3073,1181,1557,1041,1333,1816,1882,2178,1941,1634,769,738,3814,1038,1082,15,10,20,14,1.4,10
2022/10/09,730,694,2271,957,1307,662,887,1403,1362,1746,1463,1224,437,604,2474,746,781,10.5,7,14,10,1.2,10
2022/10/10,961,1139,1837,2051,1996,1110,1517,2572,2528,3234,1790,789,755,1096,1622,1423,1494,11,4,18,9,0,9
2022/10/11,877,975,1396,1993,1912,976,1332,2317,2396,2985,1720,444,706,1011,1095,1384,1356,12,8,16,12,0,9
2022/10/12,901,1092,1771,2083,2064,1142,1424,2578,2543,3296,1919,619,744,1109,1426,1380,1434,10,5,15,9,0,4
2022/10/13,909,1091,1810,2136,2032,1091,1383,2555,2465,3151,1932,739,778,1151,1341,1456,1448,10.5,4,17,9,0,6
2022/10/14,718,871,1312,1740,1782,856,1154,2089,2067,2565,1584,442,603,986,999,1215,1182,11.5,9,14,11,0.3,6
2022/10/15,590,593,1577,971,1270,741,797,1201,1302,1475,1271,817,514,576,1628,938,735,12.5,9,16,12,0.2,6
2022/10/16,908,794,2080,1123,1575,923,1183,1677,1835,2071,1772,1553,563,684,3402,897,1075,15.5,11,20,14,0.1,7
2022/10/17,1237,1335,2572,2381,2271,1364,1792,2915,2895,3727,2360,1283,1016,1284,2504,1723,1806,17,11,23,16,0,4
2022/10/18,1266,1365,2452,2424,2306,1408,1764,3099,3048,3978,2451,1231,945,1259,2390,1856,1864,16,11,21,15,0,9
2022/10/19,792,934,1090,1912,1875,835,1142,2230,2081,2778,1532,301,645,961,827,1319,1189,11,6,16,11,0.4,17
2022/10/20,854,974,1503,1960,1939,1006,1203,2387,2222,3051,1744,577,693,1041,1197,1329,1347,7.5,2,13,5,0,11
2022/10/21,588,811,1224,1666,1754,755,1085,1905,2005,2433,1372,353,558,921,783,1179,1125,8.5,3,14,8,0,6
2022/10/22,308,305,655,635,959,383,503,795,682,926,583,276,206,469,550,517,428,11.5,7,16,11,0.1,10
2022/10/23,881,780,2664,1057,1361,862,1178,1614,1551,1840,1719,1691,533,717,3374,859,977,13.5,9,18,12,0.2,9
2022/10/24,984,1076,1541,2087,1998,1057,1329,2487,2376,3086,1723,659,733,1089,1336,1493,1416,13.5,9,18,13,0,7
2022/10/25,907,1006,1303,2067,1976,940,1358,2500,2359,3065,1733,415,608,1069,1024,1453,1268,14.5,11,18,13,0.9,9
2022/10/26,979,1218,1887,2323,2099,1214,1603,2936,2753,3614,2104,900,876,1126,1678,1527,1493,14.5,10,19,13,0,7
2022/10/27,1021,1186,1919,2308,2226,1213,1496,2692,2814,3471,2127,731,865,1141,1542,1731,1597,13,8,18,12,0,5
2022/10/28,959,1153,1715,1990,2058,1112,1462,2537,2458,3119,1969,704,777,1059,1508,1408,1456,14,9,19,13,0,6
2022/10/29,677,753,1804,1049,1336,703,964,1461,1495,1776,1344,993,610,672,1928,955,840,16.5,12,21,15,0,13
